point_index,coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude
4267,utm50n_500m_x1067_y-8472,1067,-8472,533749.999999999767,4236250.000000000000,117.385845648634,38.273666611911
4268,utm50n_500m_x1067_y-8473,1067,-8473,533749.999999999534,4236750.000000000000,117.385869495473,38.278172747300
4269,utm50n_500m_x1067_y-8474,1067,-8474,533749.999999999069,4237250.000000000000,117.385893347638,38.282678879207
4270,utm50n_500m_x1067_y-8475,1067,-8475,533749.999999999884,4237750.000000000000,117.385917205128,38.287185007632
4271,utm50n_500m_x1067_y-8476,1067,-8476,533749.999999999185,4238250.000000000000,117.385941067946,38.291691132573
4272,utm50n_500m_x1067_y-8477,1067,-8477,533750.000000000698,4238750.000000000000,117.385964936093,38.296197254031
4273,utm50n_500m_x1067_y-8478,1067,-8478,533749.999999999185,4239250.000000000000,117.385988809570,38.300703372006
4274,utm50n_500m_x1067_y-8479,1067,-8479,533750.000000000698,4239750.000000000000,117.386012688379,38.305209486498
4275,utm50n_500m_x1067_y-8480,1067,-8480,533750.000000000000,4240250.000000000000,117.386036572520,38.309715597506
4276,utm50n_500m_x1067_y-8481,1067,-8481,533750.000000000698,4240750.000000000000,117.386060461995,38.314221705031
4277,utm50n_500m_x1067_y-8482,1067,-8482,533749.999999999534,4241250.000000000000,117.386084356805,38.318727809071
4278,utm50n_500m_x1067_y-8483,1067,-8483,533750.000000000349,4241750.000000000000,117.386108256952,38.323233909629
4279,utm50n_500m_x1067_y-8484,1067,-8484,533749.999999999651,4242249.999999999069,117.386132162437,38.327740006702
4280,utm50n_500m_x1067_y-8485,1067,-8485,533750.000000001164,4242750.000000000000,117.386156073260,38.332246100291
4281,utm50n_500m_x1067_y-8486,1067,-8486,533749.999999999185,4243250.000000000931,117.386179989424,38.336752190396
4282,utm50n_500m_x1067_y-8487,1067,-8487,533749.999999999534,4243750.000000000000,117.386203910930,38.341258277016
4283,utm50n_500m_x1067_y-8488,1067,-8488,533750.000000000815,4244250.000000000931,117.386227837779,38.345764360152
4284,utm50n_500m_x1067_y-8489,1067,-8489,533750.000000000000,4244750.000000001863,117.386251769972,38.350270439803
4285,utm50n_500m_x1067_y-8490,1067,-8490,533750.000000000000,4245250.000000000000,117.386275707510,38.354776515970
4286,utm50n_500m_x1067_y-8491,1067,-8491,533749.999999999884,4245750.000000000000,117.386299650395,38.359282588652
4287,utm50n_500m_x1067_y-8492,1067,-8492,533750.000000000349,4246250.000000000000,117.386323598628,38.363788657848
4288,utm50n_500m_x1067_y-8493,1067,-8493,533750.000000000233,4246750.000000000000,117.386347552211,38.368294723560
4289,utm50n_500m_x1067_y-8494,1067,-8494,533750.000000000233,4247250.000000000000,117.386371511144,38.372800785786
4290,utm50n_500m_x1067_y-8495,1067,-8495,533749.999999999185,4247750.000000000000,117.386395475429,38.377306844527
4291,utm50n_500m_x1067_y-8496,1067,-8496,533750.000000000000,4248250.000000000000,117.386419445068,38.381812899783
4292,utm50n_500m_x1067_y-8497,1067,-8497,533750.000000001164,4248750.000000000000,117.386443420061,38.386318951552
4293,utm50n_500m_x1067_y-8498,1067,-8498,533750.000000001164,4249250.000000000000,117.386467400410,38.390824999836
4294,utm50n_500m_x1067_y-8499,1067,-8499,533750.000000000582,4249750.000000000000,117.386491386116,38.395331044635
4295,utm50n_500m_x1067_y-8500,1067,-8500,533750.000000000233,4250249.999999999069,117.386515377180,38.399837085947
4296,utm50n_500m_x1067_y-8501,1067,-8501,533750.000000000582,4250750.000000000000,117.386539373604,38.404343123772
4297,utm50n_500m_x1067_y-8502,1067,-8502,533750.000000000000,4251250.000000000000,117.386563375389,38.408849158112
4298,utm50n_500m_x1067_y-8503,1067,-8503,533750.000000001164,4251750.000000000000,117.386587382536,38.413355188965
4299,utm50n_500m_x1067_y-8504,1067,-8504,533750.000000000000,4252249.999999999069,117.386611395047,38.417861216332
4300,utm50n_500m_x1067_y-8505,1067,-8505,533749.999999999302,4252750.000000000000,117.386635412922,38.422367240212
4301,utm50n_500m_x1067_y-8506,1067,-8506,533749.999999999418,4253250.000000000000,117.386659436164,38.426873260605
4302,utm50n_500m_x1067_y-8507,1067,-8507,533750.000000000698,4253750.000000000000,117.386683464773,38.431379277511
4303,utm50n_500m_x1067_y-8508,1067,-8508,533750.000000001048,4254250.000000000000,117.386707498751,38.435885290931
4304,utm50n_500m_x1067_y-8509,1067,-8509,533750.000000000931,4254750.000000000000,117.386731538099,38.440391300863
4305,utm50n_500m_x1067_y-8510,1067,-8510,533750.000000000466,4255250.000000000000,117.386755582819,38.444897307307
4306,utm50n_500m_x1067_y-8511,1067,-8511,533749.999999999767,4255750.000000000000,117.386779632911,38.449403310265
4307,utm50n_500m_x1067_y-8512,1067,-8512,533749.999999999185,4256250.000000000931,117.386803688376,38.453909309734
4308,utm50n_500m_x1067_y-8513,1067,-8513,533750.000000000698,4256750.000000000000,117.386827749218,38.458415305716
4309,utm50n_500m_x1067_y-8514,1067,-8514,533750.000000000233,4257250.000000000000,117.386851815435,38.462921298210
4310,utm50n_500m_x1067_y-8515,1067,-8515,533749.999999999884,4257750.000000000931,117.386875887030,38.467427287217
4311,utm50n_500m_x1067_y-8516,1067,-8516,533749.999999999534,4258250.000000000000,117.386899964005,38.471933272735
4312,utm50n_500m_x1067_y-8517,1067,-8517,533749.999999999185,4258750.000000000000,117.386924046360,38.476439254765
4313,utm50n_500m_x1067_y-8518,1067,-8518,533750.000000001048,4259250.000000000000,117.386948134096,38.480945233306
4314,utm50n_500m_x1067_y-8519,1067,-8519,533750.000000000349,4259750.000000000000,117.386972227216,38.485451208360
4315,utm50n_500m_x1067_y-8520,1067,-8520,533749.999999999302,4260250.000000000000,117.386996325720,38.489957179924
4316,utm50n_500m_x1067_y-8521,1067,-8521,533749.999999999651,4260750.000000000000,117.387020429609,38.494463148000
4317,utm50n_500m_x1067_y-8522,1067,-8522,533749.999999999069,4261250.000000000000,117.387044538886,38.498969112587
4318,utm50n_500m_x1067_y-8523,1067,-8523,533749.999999999418,4261750.000000000000,117.387068653550,38.503475073685
4319,utm50n_500m_x1067_y-8524,1067,-8524,533750.000000000349,4262250.000000000000,117.387092773605,38.507981031294
4320,utm50n_500m_x1067_y-8525,1067,-8525,533749.999999999302,4262750.000000000000,117.387116899049,38.512486985414
4321,utm50n_500m_x1067_y-8526,1067,-8526,533750.000000000000,4263250.000000000000,117.387141029887,38.516992936045
4322,utm50n_500m_x1067_y-8527,1067,-8527,533750.000000000116,4263750.000000000000,117.387165166117,38.521498883186
4323,utm50n_500m_x1067_y-8528,1067,-8528,533750.000000001048,4264250.000000000000,117.387189307742,38.526004826837
4324,utm50n_500m_x1067_y-8529,1067,-8529,533750.000000000233,4264750.000000000000,117.387213454763,38.530510766999
4325,utm50n_500m_x1067_y-8530,1067,-8530,533749.999999999069,4265249.999999999069,117.387237607182,38.535016703671
4326,utm50n_500m_x1067_y-8531,1067,-8531,533749.999999999302,4265750.000000000000,117.387261764999,38.539522636852
4327,utm50n_500m_x1067_y-8532,1067,-8532,533750.000000000116,4266250.000000000931,117.387285928216,38.544028566544
4328,utm50n_500m_x1067_y-8533,1067,-8533,533750.000000000815,4266749.999999999069,117.387310096834,38.548534492746
4329,utm50n_500m_x1067_y-8534,1067,-8534,533750.000000000698,4267250.000000000000,117.387334270855,38.553040415457
4330,utm50n_500m_x1067_y-8535,1067,-8535,533750.000000001164,4267750.000000000931,117.387358450280,38.557546334678
4331,utm50n_500m_x1067_y-8536,1067,-8536,533749.999999999069,4268250.000000000000,117.387382635110,38.562052250408
4332,utm50n_500m_x1067_y-8537,1067,-8537,533750.000000000116,4268750.000000000000,117.387406825346,38.566558162647
4333,utm50n_500m_x1067_y-8538,1067,-8538,533749.999999999069,4269250.000000000931,117.387431020991,38.571064071396
4334,utm50n_500m_x1068_y-8454,1068,-8454,534249.999999999302,4227250.000000000931,117.391127078854,38.192536698108
4335,utm50n_500m_x1068_y-8455,1068,-8455,534249.999999999185,4227750.000000000000,117.391151181902,38.197042893127
4336,utm50n_500m_x1068_y-8462,1068,-8462,534250.000000000815,4231249.999999999069,117.391320053968,38.228586160791
4337,utm50n_500m_x1068_y-8463,1068,-8463,534250.000000000000,4231749.999999999069,117.391344200097,38.233092327961
4338,utm50n_500m_x1068_y-8464,1068,-8464,534249.999999999069,4232249.999999999069,117.391368351617,38.237598491648
4339,utm50n_500m_x1068_y-8465,1068,-8465,534250.000000000466,4232750.000000000931,117.391392508529,38.242104651854
4340,utm50n_500m_x1068_y-8466,1068,-8466,534250.000000000116,4233250.000000000000,117.391416670834,38.246610808578
4341,utm50n_500m_x1068_y-8467,1068,-8467,534250.000000000698,4233750.000000000000,117.391440838535,38.251116961820
4342,utm50n_500m_x1068_y-8468,1068,-8468,534250.000000000116,4234250.000000000000,117.391465011631,38.255623111580
4343,utm50n_500m_x1068_y-8469,1068,-8469,534250.000000000931,4234750.000000000000,117.391489190125,38.260129257857
4344,utm50n_500m_x1068_y-8470,1068,-8470,534250.000000000931,4235250.000000000931,117.391513374018,38.264635400652
4345,utm50n_500m_x1068_y-8471,1068,-8471,534250.000000000349,4235750.000000000000,117.391537563310,38.269141539964
4346,utm50n_500m_x1068_y-8472,1068,-8472,534249.999999999418,4236250.000000000000,117.391561758004,38.273647675793
4347,utm50n_500m_x1068_y-8473,1068,-8473,534250.000000000233,4236750.000000000000,117.391585958100,38.278153808139
4348,utm50n_500m_x1068_y-8474,1068,-8474,534250.000000000698,4237249.999999999069,117.391610163601,38.282659937003
4349,utm50n_500m_x1068_y-8475,1068,-8475,534250.000000000815,4237750.000000000000,117.391634374506,38.287166062383
4350,utm50n_500m_x1068_y-8476,1068,-8476,534250.000000000349,4238249.999999999069,117.391658590818,38.291672184280
4351,utm50n_500m_x1068_y-8477,1068,-8477,534249.999999999418,4238750.000000000931,117.391682812538,38.296178302693
4352,utm50n_500m_x1068_y-8478,1068,-8478,534250.000000000000,4239250.000000000000,117.391707039666,38.300684417623
4353,utm50n_500m_x1068_y-8479,1068,-8479,534249.999999999651,4239750.000000000931,117.391731272205,38.305190529069
4354,utm50n_500m_x1068_y-8480,1068,-8480,534250.000000000466,4240250.000000000000,117.391755510156,38.309696637031
4355,utm50n_500m_x1068_y-8481,1068,-8481,534250.000000000000,4240750.000000000000,117.391779753520,38.314202741510
4356,utm50n_500m_x1068_y-8482,1068,-8482,534249.999999999884,4241250.000000000000,117.391804002298,38.318708842504
4357,utm50n_500m_x1068_y-8483,1068,-8483,534250.000000000116,4241749.999999999069,117.391828256491,38.323214940014
4358,utm50n_500m_x1068_y-8484,1068,-8484,534250.000000000116,4242250.000000000931,117.391852516102,38.327721034040
4359,utm50n_500m_x1068_y-8485,1068,-8485,534249.999999999534,4242750.000000000000,117.391876781130,38.332227124581
4360,utm50n_500m_x1068_y-8486,1068,-8486,534250.000000000000,4243250.000000000000,117.391901051578,38.336733211638
4361,utm50n_500m_x1068_y-8487,1068,-8487,534250.000000001164,4243750.000000000000,117.391925327447,38.341239295210
4362,utm50n_500m_x1068_y-8488,1068,-8488,534250.000000000116,4244250.000000000931,117.391949608738,38.345745375297
4363,utm50n_500m_x1068_y-8489,1068,-8489,534250.000000000815,4244750.000000000000,117.391973895452,38.350251451899
4364,utm50n_500m_x1068_y-8490,1068,-8490,534250.000000000233,4245250.000000000000,117.391998187591,38.354757525016
4365,utm50n_500m_x1068_y-8491,1068,-8491,534250.000000000233,4245750.000000000931,117.392022485156,38.359263594648
4366,utm50n_500m_x1068_y-8492,1068,-8492,534249.999999999767,4246250.000000000000,117.392046788149,38.363769660794
4367,utm50n_500m_x1068_y-8493,1068,-8493,534250.000000000466,4246750.000000000000,117.392071096570,38.368275723455
4368,utm50n_500m_x1068_y-8494,1068,-8494,534249.999999999302,4247250.000000000000,117.392095410420,38.372781782630
4369,utm50n_500m_x1068_y-8495,1068,-8495,534249.999999999884,4247750.000000000000,117.392119729702,38.377287838319
4370,utm50n_500m_x1068_y-8496,1068,-8496,534250.000000001164,4248250.000000000931,117.392144054417,38.381793890523
4371,utm50n_500m_x1068_y-8497,1068,-8497,534250.000000000233,4248750.000000000000,117.392168384565,38.386299939241
4372,utm50n_500m_x1068_y-8498,1068,-8498,534250.000000000466,4249250.000000000931,117.392192720149,38.390805984472
4373,utm50n_500m_x1068_y-8499,1068,-8499,534250.000000000931,4249750.000000000000,117.392217061169,38.395312026217
4374,utm50n_500m_x1068_y-8500,1068,-8500,534250.000000000349,4250250.000000000000,117.392241407627,38.399818064476
4375,utm50n_500m_x1068_y-8501,1068,-8501,534250.000000000116,4250750.000000000000,117.392265759524,38.404324099248
4376,utm50n_500m_x1068_y-8502,1068,-8502,534249.999999998952,4251249.999999999069,117.392290116861,38.408830130533
4377,utm50n_500m_x1068_y-8503,1068,-8503,534250.000000000233,4251750.000000000931,117.392314479640,38.413336158332
4378,utm50n_500m_x1068_y-8504,1068,-8504,534250.000000000466,4252250.000000000000,117.392338847862,38.417842182644
4379,utm50n_500m_x1068_y-8505,1068,-8505,534250.000000000582,4252750.000000000000,117.392363221528,38.422348203469
4380,utm50n_500m_x1068_y-8506,1068,-8506,534249.999999999418,4253250.000000000000,117.392387600640,38.426854220806
4381,utm50n_500m_x1068_y-8507,1068,-8507,534249.999999999884,4253750.000000000931,117.392411985199,38.431360234657
4382,utm50n_500m_x1068_y-8508,1068,-8508,534250.000000000698,4254250.000000000000,117.392436375206,38.435866245019
4383,utm50n_500m_x1068_y-8509,1068,-8509,534250.000000000466,4254750.000000000931,117.392460770662,38.440372251895
4384,utm50n_500m_x1068_y-8510,1068,-8510,534250.000000000000,4255250.000000000000,117.392485171570,38.444878255282
4385,utm50n_500m_x1068_y-8511,1068,-8511,534249.999999999767,4255749.999999999069,117.392509577930,38.449384255182
4386,utm50n_500m_x1068_y-8512,1068,-8512,534250.000000000815,4256250.000000000931,117.392533989743,38.453890251594
4387,utm50n_500m_x1068_y-8513,1068,-8513,534249.999999999069,4256750.000000000000,117.392558407011,38.458396244518
4388,utm50n_500m_x1068_y-8514,1068,-8514,534249.999999999651,4257250.000000000000,117.392582829735,38.462902233953
4389,utm50n_500m_x1068_y-8515,1068,-8515,534250.000000000815,4257750.000000000931,117.392607257917,38.467408219901
4390,utm50n_500m_x1068_y-8516,1068,-8516,534250.000000001048,4258250.000000000000,117.392631691558,38.471914202359
4391,utm50n_500m_x1068_y-8517,1068,-8517,534250.000000000582,4258750.000000001863,117.392656130658,38.476420181330
4392,utm50n_500m_x1068_y-8518,1068,-8518,534250.000000000000,4259250.000000000000,117.392680575220,38.480926156811
4393,utm50n_500m_x1068_y-8519,1068,-8519,534249.999999999651,4259750.000000000000,117.392705025245,38.485432128804
4394,utm50n_500m_x1068_y-8520,1068,-8520,534249.999999999767,4260250.000000000000,117.392729480734,38.489938097308
4395,utm50n_500m_x1068_y-8521,1068,-8521,534250.000000000815,4260750.000000000000,117.392753941688,38.494444062322
4396,utm50n_500m_x1068_y-8522,1068,-8522,534250.000000000815,4261250.000000000000,117.392778408109,38.498950023848
4397,utm50n_500m_x1068_y-8523,1068,-8523,534249.999999999884,4261750.000000000000,117.392802879998,38.503455981884
4398,utm50n_500m_x1068_y-8524,1068,-8524,534250.000000000466,4262250.000000000000,117.392827357357,38.507961936431
4399,utm50n_500m_x1068_y-8525,1068,-8525,534250.000000000582,4262750.000000000931,117.392851840185,38.512467887488
4400,utm50n_500m_x1068_y-8526,1068,-8526,534250.000000000116,4263249.999999999069,117.392876328486,38.516973835055
4401,utm50n_500m_x1068_y-8527,1068,-8527,534249.999999999302,4263749.999999999069,117.392900822261,38.521479779132
4402,utm50n_500m_x1068_y-8528,1068,-8528,534250.000000000233,4264250.000000000931,117.392925321510,38.525985719720
4403,utm50n_500m_x1068_y-8529,1068,-8529,534250.000000000698,4264750.000000000000,117.392949826234,38.530491656817
4404,utm50n_500m_x1068_y-8530,1068,-8530,534250.000000000698,4265250.000000000000,117.392974336436,38.534997590425
4405,utm50n_500m_x1068_y-8531,1068,-8531,534250.000000000116,4265749.999999999069,117.392998852117,38.539503520542
4406,utm50n_500m_x1068_y-8532,1068,-8532,534250.000000000931,4266250.000000000000,117.393023373278,38.544009447168
4407,utm50n_500m_x1068_y-8533,1068,-8533,534250.000000000698,4266750.000000000000,117.393047899920,38.548515370304
4408,utm50n_500m_x1068_y-8534,1068,-8534,534249.999999999302,4267250.000000000000,117.393072432044,38.553021289949
4409,utm50n_500m_x1068_y-8535,1068,-8535,534250.000000000815,4267750.000000000000,117.393096969653,38.557527206103
4410,utm50n_500m_x1068_y-8536,1068,-8536,534250.000000000466,4268250.000000000000,117.393121512746,38.562033118767
4411,utm50n_500m_x1068_y-8537,1068,-8537,534250.000000000233,4268750.000000000000,117.393146061326,38.566539027939
4412,utm50n_500m_x1068_y-8538,1068,-8538,534249.999999999418,4269250.000000000000,117.393170615394,38.571044933620
4413,utm50n_500m_x1069_y-8461,1069,-8461,534749.999999999418,4230750.000000000931,117.397008136582,38.224060809512
4414,utm50n_500m_x1069_y-8462,1069,-8462,534750.000000000000,4231250.000000000000,117.397032629711,38.228566977079
4415,utm50n_500m_x1069_y-8463,1069,-8463,534750.000000000233,4231750.000000000000,117.397057128308,38.233073141165
4416,utm50n_500m_x1069_y-8464,1069,-8464,534749.999999999185,4232249.999999999069,117.397081632375,38.237579301768
4417,utm50n_500m_x1069_y-8465,1069,-8465,534749.999999999767,4232750.000000000931,117.397106141912,38.242085458889
4418,utm50n_500m_x1069_y-8466,1069,-8466,534750.000000000698,4233250.000000000931,117.397130656922,38.246591612527
